Longitude,Latitude
105.06678352850076,32.59649499348068
105.11181746212176,32.641747082750456
105.49787133503173,32.85318498824124
104.12736219882312,32.27984669590152
104.84600914351817,32.60181719625721
104.09697558502828,32.00047349812542
104.02035491056093,32.24883664633078
103.7362049743622,32.05350888183531
104.17558916730975,32.8077039492189
104.33873671177768,32.854970217642624
104.89572533791848,32.72966360045022
105.29044925978619,32.801662369397725
104.57746168425614,32.69530264368126
103.86153196282257,32.37625660979235
103.94665980087672,32.28180685025181
104.07300402939069,33.10963018473108
105.2362025794796,32.68507914330693
105.40003483904816,32.894234764949864
104.4342097828239,32.10157202125947
103.95838263005801,32.80370294279576
104.61251214413757,32.56849561730088
103.91720850688047,32.24025595822006
104.41331239422568,32.77327531675325
104.78646588860548,32.62932951418524
104.24048131053544,32.93903413307943
104.3097961465814,32.61429497985391
104.95227330803465,32.58462673008957
104.38109018291239,32.52290162629259
104.18073081104382,32.172572384011275
104.6454067456905,32.6433660189463
104.47167497599148,32.60102824186628
104.1058354557529,32.43399981851692
104.21522794601483,32.608200879610855
104.4368846288628,32.52135348234167
103.36085143575907,31.172338873650585
103.41492439718894,31.34053001992614
103.93820455709566,31.656739407203915
104.08958030005508,31.661611799419656
104.24993081542992,32.64885436366593
104.42758229230182,32.8059729633919
104.06940187371661,32.23506740782213
104.16095363649886,32.94731229501085
105.46898013144626,32.756788812800124
104.64365460366608,32.4857294973782
103.99768801835584,31.948039566974966
105.25157591465046,32.66822932966907
104.72652561497623,32.64737454132582
104.6644731937227,32.72066676531661
104.47745512539498,32.8477190637387
104.13399480292118,32.679439151559365
103.95171580865606,31.659436302776683
103.89311392238649,32.270004467972655
104.25066113904838,32.66595028924746
104.03053203297262,32.58160859022952
104.0458732056863,32.41680092609729
103.86502176995141,31.892674376029255
104.14920101674993,32.35063861137113
104.4869522379774,32.57993211758909
104.35529786206885,32.52750781293977
103.95362219577436,32.735571005868366
103.74985665606091,31.945614230129987
103.79052481338313,31.427262707978038
104.15723104885241,32.76230633090225
103.86655460659975,32.261702869113016
103.98336017953899,32.63626281931725
104.33948345540924,31.813642313808085
104.2485034549459,33.04622985666014
105.28492773601685,32.6873202247409
104.29768037418347,32.714890452634116
103.87938518477974,32.61966379686394
103.6015625025401,31.306514002060553
102.65284244152683,30.382389120041125
102.99342833564594,31.110062390347114
103.29074103441435,30.793147669035672
102.52698460115755,29.67558554126486
102.63814543793305,30.42545865834691
102.94092335053723,30.66002741144209
103.03874057695666,31.005757618870383
103.17759661586936,30.884051975236268
102.9703101595558,31.01098528738787
103.19275085105521,30.899123674175858
103.58248489066952,31.143275524160913
103.72040646929199,31.301661435634447
104.44391939107706,32.31520953763988
104.864862233142,32.53715205901948
104.59430440001087,32.73693577235849
104.45169125192514,32.799712003039126
103.82352828680771,32.34110202904764
104.64599572264125,32.66641231883401
104.62773136042993,32.697646229989154
104.05495140509368,32.58126391921614
104.15498613941462,32.76709982221996
103.8713529348967,32.10674495650461
104.02346033590293,32.47729465496829
103.93460569866163,31.515168438440075
103.3070302238983,30.799650312940656
104.09738854554625,31.863611910496996
103.76635961892717,31.98919279804066
104.37523054075412,32.5797325254472
103.86472242962168,32.36261188627115
104.74360354416959,32.68407225125599
104.02720681861985,31.446374092078845
103.94043087032023,31.383032834365203
104.06534236427242,31.71750198785585
103.60387899316379,31.138488560364863
102.78970962547976,30.81063771961456
102.55858932437143,30.000425056891757
102.54005903301751,29.813128581437564
102.49050515338791,30.192871705748455
102.8952871742497,30.692603880052136
102.71743151385385,30.89905206859514
103.06110807422347,30.908534699440494
102.93672345990754,30.646274498556124
102.9945053270377,29.625511992578016
104.00454518936273,32.578983283691436
103.82830549185944,32.43394361379417
105.53973421126813,32.78869714936205
105.28859871742776,32.96896945890911
105.45383224957075,33.07349521518599
105.03304254522992,32.70110174968047
104.57816690893348,32.542766004398
103.97942348823062,32.432743157930695
104.52060614607272,32.78365396884729
103.99250658688305,32.61830855442836
104.02769191943258,32.892194952296066
105.57051364885405,32.95417968803269
104.45185108031707,32.75031255384207
104.26309239362973,32.152846338394895
104.84220495576201,32.737996255015915
104.6863133608665,32.783553283806185
105.5965204452528,32.86419522784942
105.16441368542698,32.97343661100187
105.26117305045709,32.90404424708953
104.91776646023742,32.628584579940195
103.94833604483834,32.565966015410986
103.9005737627753,31.906243787061037
103.59861881984999,31.25477171488393
103.55634664243195,31.115580258827343
103.00315009118955,30.594320501535726
102.70058099880877,29.93207926333382
103.30402787971448,31.333450216383817
103.9318341788832,31.854500348595288
103.84073281172486,31.503493814458306
103.82363976166428,31.298174770473164
103.26975790735784,30.787339946627714
103.28373188188161,31.17101675497481
102.76608459405222,30.60954469271932
102.86641007300479,30.384885104524137
102.87289180018348,29.553818862159407
102.54736400624918,30.351839454446175
102.87419162405374,30.8917834068021
102.91486616300578,30.33699747486795
103.85624050053895,31.40254938791917
103.87428366040514,31.54451816177132
103.90114090762823,32.187476298968406
103.70263444933819,32.01991497246867
103.01273976968307,30.77243020176857
102.45301466300751,30.00454672317028
102.69477686837166,29.58225222349979
102.89411541921702,30.33959029019318
102.43711437882439,30.582338969404777
102.54885851074178,30.550602799584663
102.57248881262873,30.364900284684545
102.44625436803393,30.454913872553917
103.15863848435637,30.83295573619339
102.99179317732933,30.546996691477688
103.16982928970553,30.589385732731746
102.97623470443135,30.720697097149582
102.84652194131169,29.522242141229526
102.4280210187034,29.898478704902136
102.73277226420913,29.52170090609025
102.41575756895521,30.226479526252653
102.55213508901636,30.739272379086454
102.43726193273378,30.16902931810884
102.82955161113095,30.884796606313632
102.77186153076228,29.598083755640996
102.59086864960761,30.550434802704906
103.21146462013472,31.170196690419626
102.56245931123145,30.634010236835493
102.60485527121067,30.087911338347855
102.98326076681495,30.48669345011313
102.45354804508403,30.365125064678494
102.68443510924702,30.21569847189334
102.54505091991322,29.89028251600747
103.28187509069588,31.01033776653694
103.20042495349114,30.60317735472927
103.76487351334994,31.25757038321564
102.88295697814543,29.521069378346137
102.42245361053054,29.908479729129223
102.82189350685059,30.71317224551255
102.34740339292547,29.749688642992524
103.20420826356847,30.780200215391165
103.11180826122349,30.457599532752894
103.29850278213021,31.255035519504755
103.36796118613526,30.89313058644054
102.73784473141978,30.728354585420867
102.64246135267783,30.713195038787596
102.50452151562378,30.050548652665725
102.41859739474374,30.478161010767682
103.00693031521313,31.10338609613352
102.36761916621194,29.916784546605456
102.56765744870442,30.140548620583303
102.80084375698249,30.422954591314724
103.02308327975119,31.191510510322686
102.58569309625736,30.648249062399213
103.2044999053665,30.627760362300048
104.04296369523229,31.583946954098067
104.07223294796054,31.54881882248255
103.41770957055792,31.424268426816024
104.17906885640346,32.37587056670413
103.76225724876566,31.50931487069176
103.07725707287852,30.82833146831363
103.29775070781909,30.855998935160866
103.92264676659573,31.9396363815879
104.28441338781586,32.159041572184
104.50810692067219,32.8256431399706
103.93633673013903,32.373503392216854
104.20972384766299,32.12211610450864
103.30791718123777,31.206531858065155
104.11778433677269,32.715566998698684
105.42253150202711,32.93506091660692
105.33990031406005,33.019136036118866
105.37002586376839,32.896881753436155
105.43634886267851,32.96763136621631
104.92244562600288,32.665216720040284
105.26236475123521,32.90843528990225
105.1615697502601,32.897981867500505
105.34551948214144,33.00912858513004
104.02291911023572,32.20141482698696
103.98676936167341,32.90945160498251
103.97269150789636,32.332755320322505
104.0839002743761,31.746526232539193
103.87247091366021,32.4476371914652
104.28015492853541,32.87406410685312
104.67901517985558,32.775573094538224
104.00391498262881,32.063164131577125
103.67034574790564,31.17119921513827
103.33078316359881,31.359852116947863
102.89414981211752,30.8382627741577
103.2390698960252,31.32258483296225
102.91068845856513,30.428096206230784
103.20131736747042,30.940074332092006
103.33224374083147,31.153444425288036
103.91436906404408,31.95603661792722
102.4505787285283,30.058441487767215
102.95219995000797,30.992305617101035
103.37863012970283,30.843081146510592
102.69582289659583,30.879443193056115
102.87366846932461,30.834010432298893
102.54117509142067,30.083621988426387
103.02281616201651,31.207280146409047
102.97214695863514,31.02000185796211
103.00852771112974,31.094440359168246
102.99188780287031,31.24655902514315
103.13894060385309,30.57823561542995
103.23733443709132,31.347700714058636
103.49068653314558,30.887258319109943
103.21201160174422,30.86468154690747
102.8862259816069,30.773184380819337
102.90685529636872,30.886557443557912
102.41062188738609,29.872855138151927
102.59209162242607,30.255215602054832
102.5198957440224,30.296824250154877
102.47352769862553,30.513780556637812
102.76892920438375,30.827702937921185
103.72246355892301,31.23911665117385
104.18276198122771,32.838544037703116
103.78481146608824,32.56210430927173
104.37654188211295,32.79177773405931
104.60190516630558,32.426808191354894
104.99940297605829,32.74462877984141
105.0937759808961,32.61808474667405
104.32755910204,32.56252224294018
103.36741134969472,31.227917805686594
102.45085091926462,30.182514998305834
103.15426396558107,31.250277809733227
102.68967556205467,30.685962777325525
103.01487017956616,30.692182058492556
103.26293147219867,30.82918064439457
103.6031798020987,31.25455337041357
102.89565516345456,30.719444132797957
102.51495000587919,29.93153485926842
102.66879653737998,30.715856626001298
102.4896538416961,30.019528678682498
102.85037182606109,29.568121133249054
102.92065067486419,29.432995406796334
102.54686545024013,30.18587775141011
102.66804893217903,30.703339344223085
103.37326773955849,31.125712393827342
102.64437955262161,30.69206363758333
103.37616475212378,31.071410032604824
102.66886783407682,30.64693431488556
102.68019784027572,30.208051365979784
102.65556040899185,29.626738337074954
102.53325188727788,29.93333543455213
102.56805895980182,29.90285428783009
102.52090918728746,29.854272730215317
102.57684615830173,29.859212018702834
102.52509910000315,30.708152062250875
102.59384575625806,30.699379652714175
103.018094599807,30.675261446774293
104.15625680289286,31.653552509005372
103.90824786016567,32.228827585745805
103.82114908097373,31.96859539623412
104.37321065497422,32.85244427473294
103.85505039121205,31.429321317458662
103.78550073821432,31.975300088398395
104.08187829092745,33.09299038308474
104.4982537818423,32.63563655737848
105.01643581337036,32.62974159268117
104.57429452149374,32.50494693219566
103.7271542743632,31.93632136096181
104.0652152893172,32.43740805525307
104.59414180301697,32.54151238811687
104.66627112674212,32.628673486843965
104.12787699037831,32.548152424934536
104.56794664028982,32.64288465263088
103.95548486273366,31.59515510271855
104.3522761462669,32.26364097077217
103.8552448378131,32.65132543411804
104.73483322109621,32.590522531856
104.01051439341263,32.19773681241831
104.41309812634233,32.58141503983269
104.2234246959116,32.31675514825544
104.19200421327605,32.95703020910344
104.24910788509237,33.03620035900099
104.84370110850642,32.74719127819068
104.66093892398969,32.703581015104525
105.51377213763219,33.037000549843995
104.02978621196013,33.07994803315099
103.88860788774905,32.41980159167532
103.99854327156812,32.4927073144921
104.4126054845608,32.49680221454311
104.26088848598484,32.811636657202456
103.87544111375632,31.391587157231413
103.40831404322219,31.334152324325075
103.79586638605863,31.441173299924962
103.67387624772516,31.281168724078167
103.35556246899603,31.295480942846613
103.03698135068494,30.490170787731067
102.58129980054838,30.607634768978237
103.29119580092107,31.311941863350768
105.03632622075297,32.659031470992566
105.38104130851191,32.96026509678311
104.10221403333195,32.722071691775824
105.15740301502699,32.59595401292573
103.9498123004633,32.21370284212694
103.12647127776594,30.67771202424932
102.95068679223452,30.81771788053663
102.9611676622374,31.155963534686634
102.76382077477513,30.597558202542423
102.5697121017895,29.988855405175205
102.93582782413289,29.413311993182443
102.9072605585911,29.494143333256204
102.36677389885199,30.029272269466368
102.61583590706175,30.213934723568958
103.36565735840009,31.22294650086091
104.19038249534705,32.74796203670149
104.02126375530604,32.37251311209862
103.91913368632292,32.78988631189225
104.21779569246186,32.625831549175444
104.20462786439242,32.6885165705077
104.02476959286095,32.06467005126874
104.64821815714866,32.49434207351804
104.13534141907198,33.0965930042722
104.94330208413379,32.591739638548475
104.36682571808275,32.7513931360644
103.89336670704664,31.79124388390678
104.13642019056483,32.54526236696493
104.9599696418653,32.637314791058934
104.36985581427882,32.618415984638006
103.89418457022303,31.962126427469546
103.93550117513625,31.61056419191995
103.00844346414068,30.533289280456714
102.46950181509446,30.18702117698361
103.75567297489722,31.88186997628571
103.90395886810157,31.86667837286353
103.69638622958448,31.186185608453112
102.9094217880347,30.946720567493035
102.97545579012737,31.199993482468148
103.3770915292961,31.338835537497697
103.30509105040387,31.188889220858456
103.06911149447006,31.22484078710909
102.5688646565231,30.82223533927451
